created_at,tweet_id,query,coordinates,coordinates_type,country_code,place_full_name,retweet_count,text,in_reply_to_status_id_str,is_quote_status,tweet_favorite_count,user_description,user_fovourites_count,followers_count,friends_count,user_profile_location,time_zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:33:33 +0000 2016,7.97191E+17,herbalife,,,,,0,How To Lose Weight Using A Ketogenic #weightloss #howtolossweight #venusfactor #herbalife https://t.co/qRexATgI1W https://t.co/kjtkfi9LoG,,FALSE,1,"We specialize in Loyal Customers. Formed and based in The US Virgin Islands, St.Thomas;we exist to help local business owners increase their customer retention",,995,1354,"St Thomas, US Virgin Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:29:30 +0000 2016,7.9719E+17,herbalife,,,,,0,@kiara_didit Bitch if this is Herbalife.... lol,7.97189E+17,FALSE,0,snapchat/ig:redheadlegend #aubrih,,344,345,,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:28:42 +0000 2016,7.97189E+17,herbalife,,,,,0,All the way from LA Herbalife President Team Denise Moore Is Amazing\u2026 https://t.co/N8LBWkBvJF,,FALSE,0,A Female rapper from Miami,,275,288,,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:25:22 +0000 2016,7.97188E+17,herbalife,,,,,7,RT @MichaelBaah_1: 300 scientists and 36 PHD's behind the creation Herbalife products.\n\nDeborah can't tell me nothing\n \n#SeedToFeed #36year\u2026,,FALSE,0,i like tutles,,18,23,"Oregon, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:24:20 +0000 2016,7.97188E+17,herbalife,,,,,0,@donnabrazile You can't have it. Get out. Delete your account. Go sell Herbalife. We want to never lose this badly\u2026 https://t.co/5gC7EjRibH,,TRUE,1,Basement dweller #StillSanders #Hindsight2020,,369,2026,,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:23:27 +0000 2016,7.97188E+17,herbalife,,,,,0,Ok Herbalife. https://t.co/9Wl5i6OE8S,,TRUE,0,Neoshamanism enthusiast. Bad and Bourgeois. @plushluxury,,1137,462,South Africa,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:22:07 +0000 2016,7.97188E+17,herbalife,,,,,0,Start With One Social Media Strategy https://t.co/42rbJQPffG #smallbiz #WAHM #WAHD #homebiz #Herbalife\u2026 https://t.co/TMge8gvr3n,,FALSE,0,Husband & father! Inspiring home business owners benefit from Social Media @WorkWithNiko! Would DAILY Leads help your business?  https://t.co/jXp6w1B7Ns,,4763,5208,Everywhere ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:19:10 +0000 2016,7.97187E+17,herbalife,,,,,29,RT @Herbalife: Today we honor the men and women who dedicate their lives to improving ours\u2014 thank you for your service. #VeteransDay \U0001f1fa\U0001f1f8 htt\u2026,,FALSE,0,Stronger Together.\nHilary for president.\n\nStay in the EU.\nSave the Planet.\n\nGo Vegan and cruelty free.,,454,406,Western Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:16:23 +0000 2016,7.97186E+17,herbalife,,,,,0,RT Herbalife: MAAH3Z Loving your positive attitude! #HealthyActiveLife,,FALSE,0,#entrepreneur #businessconsultant\nHealthy Active Lifestyle Promotor\n@meervitaliteit @bigcconsultancy\noutdoor sports - photography - personal development,,1461,336,North of Antwerp - Belgium,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:15:42 +0000 2016,7.97186E+17,herbalife,,,,,0,#Herbalife 4u2Know https://t.co/JCv2Sbs8mX https://t.co/pC7NCWdwc7,,FALSE,0,"I am a network marketer. My hobbies include microblogging, music, cooking",,85,64,"MontrÃ©al, QuÃ©bec",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:14:21 +0000 2016,7.97186E+17,herbalife,,,,,1,Disney Christmas parade #herbalife https://t.co/idlw0IJ0Ur,,FALSE,0,"Suppliers of Herbalife quality sports & health nutrition as used by Ronaldo, Messi, LA Galaxy and Olympians. Ideal for armed forces for alertness/jet lag.",,40,55,"Oxfordshire, UK",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:13:07 +0000 2016,7.97185E+17,herbalife,,,,,1,@MAAH3Z Loving your positive attitude! #HealthyActiveLife,7.96445E+17,FALSE,2,"Herbalife, nutrition for a better life. Leading nutrition & direct-selling company. Find out more: http://t.co/A0wtONAWki",,288556,524,Worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:12:43 +0000 2016,7.97185E+17,herbalife,,,,,0,More photos from Disney stunt show. #herbalife https://t.co/kopAMX8Dav,,FALSE,0,"Suppliers of Herbalife quality sports & health nutrition as used by Ronaldo, Messi, LA Galaxy and Olympians. Ideal for armed forces for alertness/jet lag.",,40,55,"Oxfordshire, UK",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:10:51 +0000 2016,7.97185E+17,herbalife,,,,,0,Relax and Drink Tea #herbalifemiami #herbalife https://t.co/SewWzW5oBz,,FALSE,0,,,191,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:10:50 +0000 2016,7.97185E+17,herbalife,,,,,0,"Enjoying the famous Disney tram tour with fire, mock earthquake and a flood. #herbalife https://t.co/ZZv0oyiYG4",,FALSE,0,"Suppliers of Herbalife quality sports & health nutrition as used by Ronaldo, Messi, LA Galaxy and Olympians. Ideal for armed forces for alertness/jet lag.",,40,55,"Oxfordshire, UK",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 21:08:43 +0000 2016,7.97184E+17,herbalife,,,,,0,Christmas procession in Eurodisney. #herbalife https://t.co/KWTzdeg3Qt,,FALSE,0,"Suppliers of Herbalife quality sports & health nutrition as used by Ronaldo, Messi, LA Galaxy and Olympians. Ideal for armed forces for alertness/jet lag.",,40,55,"Oxfordshire, UK",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:59:30 +0000 2016,7.97182E+17,herbalife,,,,,0,#Herbalife: Improve your #health now; contact me to start your #Fitness program and achieve your #goal! \u25ac\u25ac\u25ac\u25ac\u25ac\u25ac\u25ac\u25ac...\u2026 https://t.co/I9gzl20xIe,,FALSE,7,Independant Herbalife Coach \U0001f1fa\U0001f1f8\U0001f1eb\U0001f1f7\U0001f1ea\U0001f1f8,,24,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:59:03 +0000 2016,7.97182E+17,herbalife,,,,,0,When you love what you do \U0001f60a #newclientalert itz_caramel #herbalife\u2026 https://t.co/Iecu70jTON,,FALSE,0,"A mother of twins, trying to make her mark in the world. ig @natasharodriquez ; snap: Queen Natasha",,137,371,,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:58:24 +0000 2016,7.97182E+17,herbalife,,,,,0,Strive to bring value to the world and the people around you!! \n#keeploving #love #Equality #herbalife #greatness\u2026 https://t.co/WrfITldjg0,,FALSE,2,"personal trainer, entrepreneur, model, athlete, motivational speaker, ambassador of truegentlemensbrotherhood",,63,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:58:17 +0000 2016,7.97182E+17,herbalife,,,,,0,"Love the energy I get with my Herbalife Tea\U0001f375 that's my secret to stay active, with energy \u2026 https://t.co/qWKU6yavZJ https://t.co/n06K9rqXfz",,FALSE,0,Mabell & Rich | Dream | Believe | Achieve | Become the Best Version of YOU! Want Results?Join our team! Instagram: @FitgenCoaches FitGenCoaches@gmail.com,,247,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:54:44 +0000 2016,7.97181E+17,herbalife,,,,,0,#Retweet #WeightLoss  https://t.co/HNK4OjTVNC Herbalife F1 Cookies and Cream Shake Mix 26.4 ounces https://t.co/zBN3vHpx9y,,FALSE,1,"Here you will find news on #pharmaceuticals, #BioMedicine and all other Pharmacy and related topics and items for a Cold, sleeping, makeup and more",,27431,22630,,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:54:37 +0000 2016,7.97181E+17,herbalife,,,,,1,RT @Barbaric_Gent: Attn ppl who believe Trump's words that he'll unite this country. I have real estate in FL and some Herbalife pills that\u2026,,FALSE,0,Singer of future sailor. @jhuskin 's muse.,,383,371,Texas,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:52:29 +0000 2016,7.9718E+17,herbalife,,,,,1,Attn ppl who believe Trump's words that he'll unite this country. I have real estate in FL and some Herbalife pills that may interest you.,,FALSE,3,First generation born US citizen. \n\nOIF Veteran.\n\nFather of two.\n\nProud Latino.,,97,62,"El Paso, TX",Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:51:47 +0000 2016,7.9718E+17,herbalife,,,,,1,RT @Herbalife: @CeceBettaCcMe_ What kind of #HerbalifeShake did you have? RT Morning yoga in \U0001f4aa\U0001f3fe\U0001f52e. Off to my shake #herbalife,,FALSE,0,C.C.'s School of Dance Arts \U0001f483\U0001f3fe Register Now\u2763\ufe0f Dancer | Performer | MUVA | Business Owner | GirlBoss |,,1131,1004,"Pennsylvania, USA",Atlantic Time (Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:51:21 +0000 2016,7.9718E+17,herbalife,,,,,0,CeceBettaCcMe_ What kind of #HerbalifeShake did you have? RT Morning yoga in \U0001f4aa\U0001f3fe\U0001f52e. Off to my shake #herbalife,,FALSE,0,"News, Events, Data, Tips for Herbalife, nutrition for a better life. Find out more. #HERBALIFE Independent Asociate",,270,228,worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:51:13 +0000 2016,7.9718E+17,herbalife,,,,,0,RT Herbalife: CeceBettaCcMe_ What kind of #HerbalifeShake did you have? RT Morning yoga in \U0001f4aa\U0001f3fe\U0001f52e. Off to my shake #herbalife,,FALSE,0,#entrepreneur #businessconsultant\nHealthy Active Lifestyle Promotor\n@meervitaliteit @bigcconsultancy\noutdoor sports - photography - personal development,,1461,336,North of Antwerp - Belgium,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:48:59 +0000 2016,7.97179E+17,herbalife,,,,,1,@CeceBettaCcMe_ What kind of #HerbalifeShake did you have? RT Morning yoga in \U0001f4aa\U0001f3fe\U0001f52e. Off to my shake #herbalife,7.96684E+17,FALSE,0,"Herbalife, nutrition for a better life. Leading nutrition & direct-selling company. Find out more: http://t.co/A0wtONAWki",,288556,524,Worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:48:04 +0000 2016,7.97179E+17,herbalife,,,,,0,SMOKING HOT \u274c-Rated Welding Bong By hellbentracecars #xratedwelding #bongs #weed #herbalife\u2026 https://t.co/OTgkCsZ6Q1,,FALSE,0,https://t.co/iEBioecomB,,46,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:44:41 +0000 2016,7.97178E+17,herbalife,,,,,0,@Herbalife wild berry with vanilla protein,7.97175E+17,FALSE,0,Instagram: glambyval_ YouTube : Glambyval     Love Lashes? check out https://t.co/WvTX4JaOKn & save with my Discount Code: Valentinamuah at check out \U0001f341,,72,92,"California, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:41:04 +0000 2016,7.97177E+17,herbalife,,,,,1,RT @Herbalife: @ChickswithChai have you checked out our Pumpkin Spice Latte #HerbalifeShake recipe? https://t.co/GN7svF9KGQ RT pumpkin shak\u2026,,FALSE,0,,,1177,2420,"Manhattan Beach, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:40:20 +0000 2016,7.97177E+17,herbalife,,,,,1,RT @Herbaltwitts: ChickswithChai have you checked out our Pumpkin Spice Latte #HerbalifeShake recipe? https://t.co/3yZDNA0mdv RT pumpkin sh\u2026,,FALSE,0,,,1177,2420,"Manhattan Beach, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:40:06 +0000 2016,7.97177E+17,herbalife,,,,,0,The best in the world \U0001f30e. #Herbalife \nDay 11 in the bag with some #PumpkinSpice blended with\u2026 https://t.co/c9DSMk0NsA,,FALSE,0,"Health, and Wellness Coach.\r\nReach your ultimate body and health goals with nutrition and also become a part of a huge healthy, active lifestyle movement.",,488,348,"Culver City, CA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:37:06 +0000 2016,7.97176E+17,herbalife,,,,,1,ChickswithChai have you checked out our Pumpkin Spice Latte #HerbalifeShake recipe? https://t.co/3yZDNA0mdv RT pumpkin shake! #ProteinShake,,FALSE,1,"News, Events, Data, Tips for Herbalife, nutrition for a better life. Find out more. #HERBALIFE Independent Asociate",,270,228,worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:36:53 +0000 2016,7.97176E+17,herbalife,,,,,0,RT Herbalife: ChickswithChai have you checked out our Pumpkin Spice Latte #HerbalifeShake recipe? https://t.co/xxBJw0DB3N RT pumpkin shake\u2026,,FALSE,0,#entrepreneur #businessconsultant\nHealthy Active Lifestyle Promotor\n@meervitaliteit @bigcconsultancy\noutdoor sports - photography - personal development,,1461,336,North of Antwerp - Belgium,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:35:20 +0000 2016,7.97176E+17,herbalife,,,,,1,@ChickswithChai have you checked out our Pumpkin Spice Latte #HerbalifeShake recipe? https://t.co/GN7svF9KGQ RT pumpkin shake! #ProteinShake,7.96702E+17,FALSE,2,"Herbalife, nutrition for a better life. Leading nutrition & direct-selling company. Find out more: http://t.co/A0wtONAWki",,288556,524,Worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:34:02 +0000 2016,7.97176E+17,herbalife,,,,,0,Want to know more about Herbalife's Business Opportunity?\n\U0001f343 Impact Others\n\U0001f343Change Lives\n\U0001f343Change Your Mindset... https://t.co/nd3yVcg2p8,,FALSE,0,"http://t.co/SYYvk6MgSG is an online boutique,that provides trendy clothing and accessories that fits every fashionista's budget.",,171,89,"Saint Louis, MO",Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:33:15 +0000 2016,7.97175E+17,herbalife,,,,,0,RT Herbalife: ValentinaMuah #LoveMyShake to start the day! What #HerbalifeShake flavor did you have? RT My morning shake Herbalife \n\U0001f495\U0001f495,,FALSE,0,#entrepreneur #businessconsultant\nHealthy Active Lifestyle Promotor\n@meervitaliteit @bigcconsultancy\noutdoor sports - photography - personal development,,1461,336,North of Antwerp - Belgium,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:31:51 +0000 2016,7.97175E+17,herbalife,,,,,0,Hey FBF If u ever was contemplating herbalife business opportunity but was afraid to ask them here is an... https://t.co/sHHCCKZKx7,,FALSE,0,"NASM Certified Personal Trainer, NASM-CPT, Les Mills BodyCombat Instructor, INSANITY Instructor, AFAA, Jump Rope Specialist, CPR/AED Certified, HERBALIFE",,384,226,Chicago||âœˆ||Dallas,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:30:43 +0000 2016,7.97175E+17,herbalife,,,,,0,ValentinaMuah #LoveMyShake to start the day! What #HerbalifeShake flavor did you have? RT My morning shake Herbalife \n\U0001f495\U0001f495,,FALSE,0,"News, Events, Data, Tips for Herbalife, nutrition for a better life. Find out more. #HERBALIFE Independent Asociate",,270,228,worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:30:33 +0000 2016,7.97175E+17,herbalife,,,,,0,@ValentinaMuah #LoveMyShake to start the day! What #HerbalifeShake flavor did you have? RT My morning shake @Herbalife \n\U0001f495\U0001f495,7.9675E+17,FALSE,1,"Herbalife, nutrition for a better life. Leading nutrition & direct-selling company. Find out more: http://t.co/A0wtONAWki",,288556,524,Worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:29:52 +0000 2016,7.97175E+17,herbalife,,,,,0,#Facebook Imagine If You Got Paid Daily https://t.co/WEvpjtqf0x #mlm #HomeBiz #ItWorks #Beachbody #Herbalife #Avo\u2026 https://t.co/rXN7hnlk71,,FALSE,0,MLM Connect with people interested in finding the right MLM - Join for free! #MLM #MLMleads @myfreemlm #follow4follow,,2010,2018,Worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:29:25 +0000 2016,7.97174E+17,herbalife,,,,,1,RT @Herbaltwitts: ceddyced712 congratulations on your progress! RT Herbalife #weightloss #hardworkpaysoff #gymlifeNot done yet... #healthyl\u2026,,FALSE,0,"#Tips,  Advice, Guidance  #Motivation on #WeightLoss, #FatLoss, #Muscle Gain and #Healthy Living. Only Tried and Tested Stuff That Works No Gimmicks, No Fads",,8171,9925,"England, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:29:17 +0000 2016,7.97174E+17,herbalife,"[[[152.668522848, -27.767440994], [153.31787024, -27.767440994], [153.31787024, -26.996844991], [152.668522848, -26.996844991]]]",Polygon,AU,"Brisbane, Queensland",0,My healthy breakfast comes in the form of a Herbalife Chocolate Mint shake \U0001f60a altogether with my\u2026 https://t.co/cweeoW0fN9,,FALSE,0,Lifestyle Entrepreneur who changes people's dreams into reality! Ready to change your life? Contact me now!,,85,70,Gold Coast,Brisbane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:29:13 +0000 2016,7.97174E+17,herbalife,,,,,3,RT @hsandin0: Herbalife people are so fucking annoying,,FALSE,0,you get what you give,,325,283,miami ,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:29:12 +0000 2016,7.97174E+17,herbalife,,,,,0,RT Herbalife: ceddyced712 congratulations on your progress! RT Herbalife #weightloss #hardworkpaysoff #gymlifeNot done yet... #healthylifes\u2026,,FALSE,0,#entrepreneur #businessconsultant\nHealthy Active Lifestyle Promotor\n@meervitaliteit @bigcconsultancy\noutdoor sports - photography - personal development,,1461,336,North of Antwerp - Belgium,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:28:29 +0000 2016,7.97174E+17,herbalife,,,,,8,RT @MrLite_OnDecc: My coworkers drink one Herbalife shake and start looking down on ppl that eat French fries \U0001f602\U0001f602\nMe: https://t.co/7REv5Ef4WW,,FALSE,0,An enlightened individual motivated by satire and sarcasm.  Who's quite literally tired of your shit.,,696,719,"ÃœT: 18.010102,-76.786926",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:28:02 +0000 2016,7.97174E+17,herbalife,,,,,8,RT @MrLite_OnDecc: My coworkers drink one Herbalife shake and start looking down on ppl that eat French fries \U0001f602\U0001f602\nMe: https://t.co/7REv5Ef4WW,,FALSE,0,Become addicted to constant and never ending self improvement ~ Anthony J D'Angelo,,402,263,jamaica,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:27:30 +0000 2016,7.97174E+17,herbalife,,,,,0,#Facebook Imagine If You Got Paid Daily https://t.co/dnm9dZ9dST #mlm #HomeBiz #ItWorks #Beachbody #Herbalife #Avo\u2026 https://t.co/A2y75Dib3t,,FALSE,0,where people can talk the talk all about life. follow me #SocialMedia #Marketing #Facebook  #socialmediamarketing #seo,,386,40,United States,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:27:03 +0000 2016,7.97174E+17,herbalife,,,,,1,ceddyced712 congratulations on your progress! RT Herbalife #weightloss #hardworkpaysoff #gymlifeNot done yet... #healthylifestyle,,FALSE,0,"News, Events, Data, Tips for Herbalife, nutrition for a better life. Find out more. #HERBALIFE Independent Asociate",,270,228,worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:26:14 +0000 2016,7.97174E+17,herbalife,,,,,0,@ceddyced712 congratulations on your progress! RT @Herbalife #weightloss #hardworkpaysoff #gymlifeNot done yet... #healthylifestyle,7.96756E+17,FALSE,0,"Herbalife, nutrition for a better life. Leading nutrition & direct-selling company. Find out more: http://t.co/A0wtONAWki",,288556,524,Worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 20:25:23 +0000 2016,7.97173E+17,herbalife,,,,,0,Herbalife Steve Case is cool to. Tired of them attaching life to finances. I KNOW ITS IDIOTIC BIRDS CUZ HOW COULD THIS BE A LIBERAL STRATRGY,,FALSE,0,,,7,150,,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
